customer_id,name,email,join_date,loyalty_tier,region
353,Customer_353,customer_353@example.com,2023-02-19 22:48:39.685816,Bronze,West
354,Customer_354,customer_354@example.com,2023-05-25 22:48:39.685816,Silver,North
355,Customer_355,customer_355@example.com,2023-11-12 22:48:39.685817,Bronze,South
356,Customer_356,customer_356@example.com,2023-02-05 22:48:39.685818,Silver,North
357,Customer_357,customer_357@example.com,2025-03-11 22:48:39.685819,Silver,South
358,Customer_358,customer_358@example.com,2023-01-21 22:48:39.685819,Bronze,East
359,Customer_359,customer_359@example.com,2025-04-11 22:48:39.685820,Gold,West
360,Customer_360,customer_360@example.com,2025-06-08 22:48:39.685821,Silver,West
361,Customer_361,customer_361@example.com,2023-04-22 22:48:39.685822,Gold,North
362,Customer_362,customer_362@example.com,2024-01-09 22:48:39.685822,Bronze,North
363,Customer_363,customer_363@example.com,2023-05-31 22:48:39.685823,Bronze,East
364,Customer_364,customer_364@example.com,2022-11-20 22:48:39.685824,Bronze,South
365,Customer_365,customer_365@example.com,2024-06-20 22:48:39.685825,Bronze,West
366,Customer_366,customer_366@example.com,2024-12-09 22:48:39.685825,Bronze,East
367,Customer_367,customer_367@example.com,2025-03-09 22:48:39.685826,Bronze,West
368,Customer_368,customer_368@example.com,2022-11-26 22:48:39.685827,Bronze,South
369,Customer_369,customer_369@example.com,2024-04-23 22:48:39.685828,Bronze,West
370,Customer_370,customer_370@example.com,2024-01-25 22:48:39.685828,Bronze,North
371,Customer_371,customer_371@example.com,2023-11-03 22:48:39.685829,Gold,West
372,Customer_372,customer_372@example.com,2025-02-24 22:48:39.685830,Bronze,North
373,Customer_373,customer_373@example.com,2024-04-19 22:48:39.685831,Bronze,East
374,Customer_374,customer_374@example.com,2024-10-12 22:48:39.685831,Bronze,North
375,Customer_375,customer_375@example.com,2023-06-06 22:48:39.685832,Silver,South
376,Customer_376,customer_376@example.com,2023-01-08 22:48:39.685833,Bronze,West
377,Customer_377,customer_377@example.com,2022-11-26 22:48:39.685834,Silver,South
378,Customer_378,customer_378@example.com,2024-03-06 22:48:39.685834,Silver,North
379,Customer_379,customer_379@example.com,2023-06-25 22:48:39.685835,Bronze,North
380,Customer_380,customer_380@example.com,2024-12-28 22:48:39.685836,Bronze,North
381,Customer_381,customer_381@example.com,2023-11-28 22:48:39.685837,Bronze,East
382,Customer_382,customer_382@example.com,2025-02-28 22:48:39.685837,Silver,West
383,Customer_383,customer_383@example.com,2024-11-26 22:48:39.685838,Silver,West
384,Customer_384,customer_384@example.com,2024-06-07 22:48:39.685839,Silver,East
385,Customer_385,customer_385@example.com,2025-03-10 22:48:39.685840,Bronze,West
386,Customer_386,customer_386@example.com,2025-04-24 22:48:39.685840,Gold,North
387,Customer_387,customer_387@example.com,2022-12-06 22:48:39.685841,Bronze,North
388,Customer_388,customer_388@example.com,2024-09-24 22:48:39.685842,Silver,East
389,Customer_389,customer_389@example.com,2024-03-29 22:48:39.685843,Bronze,North
390,Customer_390,customer_390@example.com,2023-07-23 22:48:39.685843,Gold,North
391,Customer_391,customer_391@example.com,2023-09-30 22:48:39.685844,Bronze,South
392,Customer_392,customer_392@example.com,2025-02-19 22:48:39.685845,Bronze,West
393,Customer_393,customer_393@example.com,2025-05-27 22:48:39.685846,Bronze,North
394,Customer_394,customer_394@example.com,2023-03-21 22:48:39.685846,Bronze,West
395,Customer_395,customer_395@example.com,2023-09-22 22:48:39.685847,Bronze,East
396,Customer_396,customer_396@example.com,2023-01-05 22:48:39.685848,Silver,West
397,Customer_397,customer_397@example.com,2025-07-10 22:48:39.685849,Bronze,West
398,Customer_398,customer_398@example.com,2024-02-04 22:48:39.685849,Bronze,West
399,Customer_399,customer_399@example.com,2024-05-09 22:48:39.685850,Bronze,West
400,Customer_400,customer_400@example.com,2023-09-03 22:48:39.685851,Gold,North
401,Customer_401,customer_401@example.com,2023-11-23 22:48:39.685852,Silver,North
402,Customer_402,customer_402@example.com,2024-06-03 22:48:39.685852,Bronze,North
403,Customer_403,customer_403@example.com,2022-12-12 22:48:39.685853,Bronze,West
404,Customer_404,customer_404@example.com,2023-08-31 22:48:39.685854,Bronze,South
405,Customer_405,customer_405@example.com,2023-10-30 22:48:39.685855,Bronze,North
406,Customer_406,customer_406@example.com,2024-04-11 22:48:39.685855,Silver,South
407,Customer_407,customer_407@example.com,2024-05-11 22:48:39.685856,Bronze,North
408,Customer_408,customer_408@example.com,2023-11-14 22:48:39.685857,Bronze,North
409,Customer_409,customer_409@example.com,2025-05-15 22:48:39.685858,Bronze,North
410,Customer_410,customer_410@example.com,2022-12-01 22:48:39.685858,Bronze,South
411,Customer_411,customer_411@example.com,2024-08-25 22:48:39.685859,Bronze,North
412,Customer_412,customer_412@example.com,2024-08-24 22:48:39.685860,Bronze,South
413,Customer_413,customer_413@example.com,2024-05-14 22:48:39.685861,Bronze,East
414,Customer_414,customer_414@example.com,2023-02-28 22:48:39.685861,Silver,North
415,Customer_415,customer_415@example.com,2024-07-24 22:48:39.685862,Silver,East
416,Customer_416,customer_416@example.com,2025-04-01 22:48:39.685863,Bronze,South
417,Customer_417,customer_417@example.com,2023-04-15 22:48:39.685864,Bronze,South
418,Customer_418,customer_418@example.com,2024-09-19 22:48:39.685864,Silver,North
419,Customer_419,customer_419@example.com,2025-03-17 22:48:39.685865,Bronze,South
420,Customer_420,customer_420@example.com,2023-06-16 22:48:39.685866,Silver,South
421,Customer_421,customer_421@example.com,2024-05-02 22:48:39.685867,Bronze,North
422,Customer_422,customer_422@example.com,2022-11-05 22:48:39.685867,Bronze,North
423,Customer_423,customer_423@example.com,2024-11-16 22:48:39.685868,Gold,North
424,Customer_424,customer_424@example.com,2024-08-26 22:48:39.685869,Silver,South
425,Customer_425,customer_425@example.com,2023-05-12 22:48:39.685870,Bronze,South
426,Customer_426,customer_426@example.com,2023-06-30 22:48:39.685870,Silver,South
427,Customer_427,customer_427@example.com,2024-10-19 22:48:39.685871,Bronze,West
428,Customer_428,customer_428@example.com,2025-04-10 22:48:39.685872,Bronze,West
429,Customer_429,customer_429@example.com,2023-09-30 22:48:39.685873,Bronze,West
430,Customer_430,customer_430@example.com,2023-01-16 22:48:39.685873,Bronze,North
431,Customer_431,customer_431@example.com,2023-01-05 22:48:39.685874,Bronze,West
432,Customer_432,customer_432@example.com,2023-11-07 22:48:39.685875,Bronze,North
433,Customer_433,customer_433@example.com,2023-08-07 22:48:39.685876,Bronze,West
434,Customer_434,customer_434@example.com,2024-10-03 22:48:39.685876,Bronze,West
435,Customer_435,customer_435@example.com,2025-03-07 22:48:39.685877,Bronze,South
436,Customer_436,customer_436@example.com,2025-07-13 22:48:39.685878,Silver,South
437,Customer_437,customer_437@example.com,2023-06-07 22:48:39.685879,Bronze,South
438,Customer_438,customer_438@example.com,2022-12-02 22:48:39.685879,Bronze,East
439,Customer_439,customer_439@example.com,2025-06-20 22:48:39.685880,Gold,South
440,Customer_440,customer_440@example.com,2023-12-26 22:48:39.685881,Bronze,East
441,Customer_441,customer_441@example.com,2023-08-20 22:48:39.685882,Silver,East
442,Customer_442,customer_442@example.com,2024-09-27 22:48:39.685882,Bronze,East
443,Customer_443,customer_443@example.com,2025-07-01 22:48:39.685883,Silver,North
444,Customer_444,customer_444@example.com,2023-01-28 22:48:39.685884,Bronze,North
445,Customer_445,customer_445@example.com,2025-01-21 22:48:39.685885,Bronze,South
446,Customer_446,customer_446@example.com,2024-03-26 22:48:39.685885,Gold,South
447,Customer_447,customer_447@example.com,2023-10-23 22:48:39.685886,Gold,North
448,Customer_448,customer_448@example.com,2023-03-06 22:48:39.685887,Bronze,West
449,Customer_449,customer_449@example.com,2025-05-11 22:48:39.685888,Bronze,North
450,Customer_450,customer_450@example.com,2024-06-18 22:48:39.685888,Bronze,East
451,Customer_451,customer_451@example.com,2024-04-19 22:48:39.685889,Bronze,East
452,Customer_452,customer_452@example.com,2024-11-05 22:48:39.685890,Bronze,East
453,Customer_453,customer_453@example.com,2023-05-19 22:48:39.685891,Silver,South
454,Customer_454,customer_454@example.com,2022-12-01 22:48:39.685891,Silver,South
455,Customer_455,customer_455@example.com,2023-05-30 22:48:39.685892,Bronze,West
456,Customer_456,customer_456@example.com,2024-02-29 22:48:39.685893,Silver,West
457,Customer_457,customer_457@example.com,2025-02-12 22:48:39.685894,Gold,North
458,Customer_458,customer_458@example.com,2024-06-14 22:48:39.685894,Bronze,North
459,Customer_459,customer_459@example.com,2023-05-21 22:48:39.685895,Bronze,North
460,Customer_460,customer_460@example.com,2025-02-05 22:48:39.685896,Silver,East
461,Customer_461,customer_461@example.com,2024-06-05 22:48:39.685897,Bronze,East
462,Customer_462,customer_462@example.com,2023-03-19 22:48:39.685897,Bronze,South
463,Customer_463,customer_463@example.com,2024-08-02 22:48:39.685898,Silver,East
464,Customer_464,customer_464@example.com,2024-09-02 22:48:39.685899,Bronze,North
465,Customer_465,customer_465@example.com,2025-06-16 22:48:39.685899,Bronze,South
466,Customer_466,customer_466@example.com,2025-01-15 22:48:39.685900,Silver,East
467,Customer_467,customer_467@example.com,2024-09-27 22:48:39.685901,Silver,East
468,Customer_468,customer_468@example.com,2023-03-15 22:48:39.685902,Bronze,North
469,Customer_469,customer_469@example.com,2023-07-31 22:48:39.685902,Gold,South
470,Customer_470,customer_470@example.com,2023-05-13 22:48:39.685903,Bronze,East
471,Customer_471,customer_471@example.com,2025-03-05 22:48:39.685904,Silver,South
472,Customer_472,customer_472@example.com,2024-01-30 22:48:39.685905,Silver,North
473,Customer_473,customer_473@example.com,2023-09-07 22:48:39.685905,Silver,North
474,Customer_474,customer_474@example.com,2022-12-11 22:48:39.685906,Bronze,East
475,Customer_475,customer_475@example.com,2024-02-24 22:48:39.685907,Bronze,South
476,Customer_476,customer_476@example.com,2023-09-02 22:48:39.685908,Bronze,West
477,Customer_477,customer_477@example.com,2023-05-28 22:48:39.685908,Bronze,South
478,Customer_478,customer_478@example.com,2023-02-05 22:48:39.685909,Gold,North
479,Customer_479,customer_479@example.com,2023-06-18 22:48:39.685910,Bronze,North
480,Customer_480,customer_480@example.com,2022-11-01 22:48:39.685911,Bronze,West
481,Customer_481,customer_481@example.com,2023-06-30 22:48:39.685911,Silver,South
482,Customer_482,customer_482@example.com,2024-08-11 22:48:39.685912,Bronze,East
483,Customer_483,customer_483@example.com,2023-12-18 22:48:39.685913,Bronze,East
484,Customer_484,customer_484@example.com,2024-12-04 22:48:39.685914,Bronze,East
485,Customer_485,customer_485@example.com,2023-10-18 22:48:39.685914,Bronze,South
486,Customer_486,customer_486@example.com,2023-12-16 22:48:39.685915,Bronze,East
487,Customer_487,customer_487@example.com,2023-05-23 22:48:39.685916,Bronze,West
488,Customer_488,customer_488@example.com,2024-01-15 22:48:39.685917,Bronze,North
489,Customer_489,customer_489@example.com,2024-12-24 22:48:39.685917,Bronze,West
490,Customer_490,customer_490@example.com,2023-10-30 22:48:39.685918,Bronze,North
491,Customer_491,customer_491@example.com,2023-08-14 22:48:39.685919,Bronze,East
492,Customer_492,customer_492@example.com,2024-11-18 22:48:39.685920,Bronze,North
493,Customer_493,customer_493@example.com,2023-07-18 22:48:39.685920,Silver,West
494,Customer_494,customer_494@example.com,2022-11-26 22:48:39.685921,Bronze,East
495,Customer_495,customer_495@example.com,2025-01-21 22:48:39.685922,Bronze,East
496,Customer_496,customer_496@example.com,2024-09-24 22:48:39.685923,Silver,South
497,Customer_497,customer_497@example.com,2025-06-19 22:48:39.685923,Silver,North
498,Customer_498,customer_498@example.com,2025-01-11 22:48:39.685924,Bronze,East
499,Customer_499,customer_499@example.com,2024-02-11 22:48:39.685925,Silver,West
500,Customer_500,customer_500@example.com,2024-02-28 22:48:39.685925,Bronze,North
501,Customer_501,customer_501@example.com,2024-03-27 22:48:39.685926,Gold,West
502,Customer_502,customer_502@example.com,2024-04-23 22:48:39.685927,Gold,North
503,Customer_503,customer_503@example.com,2023-05-01 22:48:39.685928,Gold,East
504,Customer_504,customer_504@example.com,2025-05-17 22:48:39.685929,Bronze,North
505,Customer_505,customer_505@example.com,2025-07-01 22:48:39.685929,Bronze,East
506,Customer_506,customer_506@example.com,2023-10-22 22:48:39.685930,Bronze,East
507,Customer_507,customer_507@example.com,2024-11-09 22:48:39.685931,Bronze,East
508,Customer_508,customer_508@example.com,2023-07-16 22:48:39.685931,Bronze,West
509,Customer_509,customer_509@example.com,2023-10-23 22:48:39.685932,Bronze,West
510,Customer_510,customer_510@example.com,2023-03-26 22:48:39.685933,Silver,North
511,Customer_511,customer_511@example.com,2024-04-15 22:48:39.685934,Bronze,South
512,Customer_512,customer_512@example.com,2025-04-06 22:48:39.685934,Gold,South
513,Customer_513,customer_513@example.com,2023-06-11 22:48:39.685935,Bronze,South
514,Customer_514,customer_514@example.com,2025-03-30 22:48:39.685936,Bronze,East
515,Customer_515,customer_515@example.com,2024-08-01 22:48:39.685937,Bronze,East
516,Customer_516,customer_516@example.com,2024-12-31 22:48:39.685937,Bronze,North
517,Customer_517,customer_517@example.com,2023-09-03 22:48:39.685938,Bronze,North
518,Customer_518,customer_518@example.com,2024-10-25 22:48:39.685939,Silver,East
519,Customer_519,customer_519@example.com,2024-01-19 22:48:39.685940,Gold,West
520,Customer_520,customer_520@example.com,2023-06-10 22:48:39.685940,Silver,West
521,Customer_521,customer_521@example.com,2023-11-13 22:48:39.685941,Bronze,East
522,Customer_522,customer_522@example.com,2023-06-14 22:48:39.685942,Bronze,South
523,Customer_523,customer_523@example.com,2023-08-29 22:48:39.685943,Bronze,West
524,Customer_524,customer_524@example.com,2024-04-22 22:48:39.685943,Bronze,North
525,Customer_525,customer_525@example.com,2024-09-08 22:48:39.685944,Bronze,North
526,Customer_526,customer_526@example.com,2025-05-28 22:48:39.685945,Silver,North
527,Customer_527,customer_527@example.com,2025-06-10 22:48:39.685946,Silver,East
528,Customer_528,customer_528@example.com,2025-04-21 22:48:39.685946,Bronze,East
529,Customer_529,customer_529@example.com,2023-09-16 22:48:39.685947,Bronze,West
530,Customer_530,customer_530@example.com,2024-11-24 22:48:39.685948,Gold,South
531,Customer_531,customer_531@example.com,2022-12-01 22:48:39.685949,Bronze,South
532,Customer_532,customer_532@example.com,2025-04-12 22:48:39.685949,Gold,North
533,Customer_533,customer_533@example.com,2024-07-15 22:48:39.685950,Bronze,South
534,Customer_534,customer_534@example.com,2023-02-18 22:48:39.685951,Bronze,North
535,Customer_535,customer_535@example.com,2023-08-09 22:48:39.685951,Gold,West
536,Customer_536,customer_536@example.com,2023-03-29 22:48:39.685952,Bronze,North
537,Customer_537,customer_537@example.com,2023-11-01 22:48:39.685953,Bronze,East
538,Customer_538,customer_538@example.com,2022-11-17 22:48:39.685954,Bronze,South
539,Customer_539,customer_539@example.com,2023-04-27 22:48:39.685954,Gold,South
540,Customer_540,customer_540@example.com,2024-12-31 22:48:39.685955,Silver,North
541,Customer_541,customer_541@example.com,2024-11-08 22:48:39.685956,Bronze,South
542,Customer_542,customer_542@example.com,2022-12-05 22:48:39.685957,Silver,North
543,Customer_543,customer_543@example.com,2023-07-11 22:48:39.685957,Bronze,East
544,Customer_544,customer_544@example.com,2023-05-04 22:48:39.685958,Bronze,South
545,Customer_545,customer_545@example.com,2023-10-21 22:48:39.685959,Bronze,East
546,Customer_546,customer_546@example.com,2023-06-17 22:48:39.685960,Bronze,North
547,Customer_547,customer_547@example.com,2024-03-10 22:48:39.685960,Bronze,North
548,Customer_548,customer_548@example.com,2023-02-20 22:48:39.685961,Silver,East
549,Customer_549,customer_549@example.com,2023-12-17 22:48:39.685962,Bronze,West
550,Customer_550,customer_550@example.com,2024-08-28 22:48:39.685963,Bronze,South
551,Customer_551,customer_551@example.com,2024-05-19 22:48:39.685963,Bronze,East
552,Customer_552,customer_552@example.com,2023-07-16 22:48:39.685964,Bronze,West
553,Customer_553,customer_553@example.com,2024-07-24 22:48:39.685965,Bronze,North
554,Customer_554,customer_554@example.com,2024-10-31 22:48:39.685966,Bronze,West
555,Customer_555,customer_555@example.com,2023-05-29 22:48:39.685966,Bronze,North
556,Customer_556,customer_556@example.com,2024-07-24 22:48:39.685967,Bronze,South
557,Customer_557,customer_557@example.com,2023-04-24 22:48:39.685968,Bronze,East
558,Customer_558,customer_558@example.com,2023-05-18 22:48:39.685969,Bronze,East
559,Customer_559,customer_559@example.com,2022-12-22 22:48:39.685969,Silver,North
560,Customer_560,customer_560@example.com,2023-10-24 22:48:39.685970,Silver,West
561,Customer_561,customer_561@example.com,2023-10-07 22:48:39.685971,Gold,South
562,Customer_562,customer_562@example.com,2024-08-21 22:48:39.685972,Bronze,East
563,Customer_563,customer_563@example.com,2025-03-06 22:48:39.685972,Bronze,West
564,Customer_564,customer_564@example.com,2025-03-03 22:48:39.685973,Bronze,East
565,Customer_565,customer_565@example.com,2023-09-19 22:48:39.685974,Silver,North
566,Customer_566,customer_566@example.com,2022-12-03 22:48:39.685975,Bronze,East
567,Customer_567,customer_567@example.com,2024-02-26 22:48:39.685975,Silver,West
568,Customer_568,customer_568@example.com,2025-01-28 22:48:39.685976,Silver,North
569,Customer_569,customer_569@example.com,2024-10-19 22:48:39.685977,Gold,West
570,Customer_570,customer_570@example.com,2023-03-11 22:48:39.685978,Bronze,West
571,Customer_571,customer_571@example.com,2024-01-08 22:48:39.685978,Silver,North
572,Customer_572,customer_572@example.com,2023-06-15 22:48:39.685979,Bronze,South
573,Customer_573,customer_573@example.com,2025-03-15 22:48:39.685980,Silver,North
574,Customer_574,customer_574@example.com,2024-06-18 22:48:39.685981,Silver,East
575,Customer_575,customer_575@example.com,2025-02-04 22:48:39.685981,Bronze,North
576,Customer_576,customer_576@example.com,2024-07-24 22:48:39.685982,Gold,West
577,Customer_577,customer_577@example.com,2023-01-18 22:48:39.685983,Bronze,South
578,Customer_578,customer_578@example.com,2023-07-19 22:48:39.685984,Bronze,South
579,Customer_579,customer_579@example.com,2024-09-18 22:48:39.685984,Bronze,South
580,Customer_580,customer_580@example.com,2023-01-18 22:48:39.685985,Silver,North
581,Customer_581,customer_581@example.com,2023-02-22 22:48:39.685986,Gold,South
582,Customer_582,customer_582@example.com,2025-03-20 22:48:39.685986,Silver,East
583,Customer_583,customer_583@example.com,2023-02-22 22:48:39.685987,Silver,West
584,Customer_584,customer_584@example.com,2023-07-27 22:48:39.685988,Bronze,East
585,Customer_585,customer_585@example.com,2024-02-29 22:48:39.685989,Silver,South
586,Customer_586,customer_586@example.com,2023-12-05 22:48:39.685990,Gold,North
587,Customer_587,customer_587@example.com,2025-02-04 22:48:39.685990,Silver,South
588,Customer_588,customer_588@example.com,2023-12-13 22:48:39.685991,Silver,East
589,Customer_589,customer_589@example.com,2024-10-06 22:48:39.685992,Bronze,South
590,Customer_590,customer_590@example.com,2024-04-27 22:48:39.685993,Silver,South
591,Customer_591,customer_591@example.com,2024-06-08 22:48:39.685993,Bronze,North
592,Customer_592,customer_592@example.com,2025-03-21 22:48:39.685994,Silver,West
593,Customer_593,customer_593@example.com,2024-01-09 22:48:39.685995,Bronze,West
594,Customer_594,customer_594@example.com,2025-07-05 22:48:39.685996,Gold,East
595,Customer_595,customer_595@example.com,2022-10-27 22:48:39.685996,Silver,East
596,Customer_596,customer_596@example.com,2023-12-22 22:48:39.685997,Bronze,North
597,Customer_597,customer_597@example.com,2024-12-10 22:48:39.685998,Bronze,East
598,Customer_598,customer_598@example.com,2023-05-10 22:48:39.685999,Bronze,West
599,Customer_599,customer_599@example.com,2024-07-20 22:48:39.685999,Bronze,East
600,Customer_600,customer_600@example.com,2023-01-12 22:48:39.686000,Bronze,East
601,Customer_601,customer_601@example.com,2025-03-17 22:48:39.686001,Bronze,North
602,Customer_602,customer_602@example.com,2023-08-18 22:48:39.686002,Silver,South
603,Customer_603,customer_603@example.com,2024-01-25 22:48:39.686003,Bronze,East
604,Customer_604,customer_604@example.com,2024-11-14 22:48:39.686003,Bronze,North
605,Customer_605,customer_605@example.com,2024-01-12 22:48:39.686004,Bronze,West
606,Customer_606,customer_606@example.com,2025-05-14 22:48:39.686005,Bronze,South
607,Customer_607,customer_607@example.com,2023-08-17 22:48:39.686006,Bronze,North
608,Customer_608,customer_608@example.com,2024-05-06 22:48:39.686006,Silver,South
609,Customer_609,customer_609@example.com,2025-06-28 22:48:39.686007,Bronze,West
610,Customer_610,customer_610@example.com,2025-04-17 22:48:39.686008,Bronze,West
611,Customer_611,customer_611@example.com,2023-05-14 22:48:39.686009,Silver,West
612,Customer_612,customer_612@example.com,2023-05-12 22:48:39.686009,Silver,North
613,Customer_613,customer_613@example.com,2023-06-25 22:48:39.686010,Bronze,South
614,Customer_614,customer_614@example.com,2023-01-20 22:48:39.686011,Bronze,South
615,Customer_615,customer_615@example.com,2024-07-26 22:48:39.686012,Bronze,North
616,Customer_616,customer_616@example.com,2022-11-12 22:48:39.686012,Bronze,West
617,Customer_617,customer_617@example.com,2023-08-21 22:48:39.686013,Bronze,South
618,Customer_618,customer_618@example.com,2022-11-12 22:48:39.686014,Bronze,North
619,Customer_619,customer_619@example.com,2024-10-03 22:48:39.686014,Silver,West
620,Customer_620,customer_620@example.com,2022-12-29 22:48:39.686015,Bronze,North
621,Customer_621,customer_621@example.com,2023-12-31 22:48:39.686016,Bronze,East
622,Customer_622,customer_622@example.com,2024-06-27 22:48:39.686017,Bronze,South
623,Customer_623,customer_623@example.com,2024-05-24 22:48:39.686017,Silver,North
624,Customer_624,customer_624@example.com,2024-06-03 22:48:39.686018,Bronze,North
625,Customer_625,customer_625@example.com,2025-05-19 22:48:39.686019,Bronze,South
626,Customer_626,customer_626@example.com,2023-09-22 22:48:39.686020,Silver,North
627,Customer_627,customer_627@example.com,2025-06-30 22:48:39.686020,Silver,South
628,Customer_628,customer_628@example.com,2024-04-08 22:48:39.686021,Bronze,North
629,Customer_629,customer_629@example.com,2023-10-17 22:48:39.686022,Gold,North
630,Customer_630,customer_630@example.com,2024-04-22 22:48:39.686023,Bronze,North
631,Customer_631,customer_631@example.com,2024-10-21 22:48:39.686023,Bronze,North
632,Customer_632,customer_632@example.com,2024-03-18 22:48:39.686024,Silver,South
633,Customer_633,customer_633@example.com,2024-05-05 22:48:39.686025,Bronze,East
634,Customer_634,customer_634@example.com,2023-09-17 22:48:39.686025,Bronze,West
635,Customer_635,customer_635@example.com,2025-01-22 22:48:39.686026,Gold,South
636,Customer_636,customer_636@example.com,2023-08-28 22:48:39.686027,Bronze,East
637,Customer_637,customer_637@example.com,2024-02-21 22:48:39.686028,Gold,North
638,Customer_638,customer_638@example.com,2025-06-20 22:48:39.686028,Silver,North
639,Customer_639,customer_639@example.com,2022-12-21 22:48:39.686029,Silver,North
640,Customer_640,customer_640@example.com,2023-04-02 22:48:39.686030,Silver,South
641,Customer_641,customer_641@example.com,2023-02-21 22:48:39.686031,Bronze,South
642,Customer_642,customer_642@example.com,2025-07-05 22:48:39.686031,Silver,East
643,Customer_643,customer_643@example.com,2022-12-19 22:48:39.686032,Silver,South
644,Customer_644,customer_644@example.com,2024-01-10 22:48:39.686033,Bronze,East
645,Customer_645,customer_645@example.com,2024-04-20 22:48:39.686034,Bronze,West
646,Customer_646,customer_646@example.com,2024-03-06 22:48:39.686034,Bronze,East
647,Customer_647,customer_647@example.com,2023-12-01 22:48:39.686035,Silver,South
648,Customer_648,customer_648@example.com,2025-05-22 22:48:39.686036,Bronze,North
649,Customer_649,customer_649@example.com,2023-10-26 22:48:39.686037,Bronze,South
650,Customer_650,customer_650@example.com,2024-06-27 22:48:39.686037,Silver,East
651,Customer_651,customer_651@example.com,2024-03-04 22:48:39.686038,Gold,West
652,Customer_652,customer_652@example.com,2024-12-14 22:48:39.686039,Bronze,North
653,Customer_653,customer_653@example.com,2023-04-09 22:48:39.686040,Bronze,West
654,Customer_654,customer_654@example.com,2022-12-20 22:48:39.686040,Bronze,East
655,Customer_655,customer_655@example.com,2023-04-11 22:48:39.686041,Bronze,North
656,Customer_656,customer_656@example.com,2024-11-01 22:48:39.686042,Gold,South
657,Customer_657,customer_657@example.com,2024-04-18 22:48:39.686043,Silver,South
658,Customer_658,customer_658@example.com,2023-01-01 22:48:39.686043,Bronze,East
659,Customer_659,customer_659@example.com,2023-02-25 22:48:39.686044,Gold,East
660,Customer_660,customer_660@example.com,2024-09-08 22:48:39.686045,Bronze,East
661,Customer_661,customer_661@example.com,2025-06-16 22:48:39.686046,Bronze,North
662,Customer_662,customer_662@example.com,2024-09-16 22:48:39.686046,Bronze,East
663,Customer_663,customer_663@example.com,2023-04-03 22:48:39.686047,Bronze,South
664,Customer_664,customer_664@example.com,2024-08-18 22:48:39.686048,Bronze,South
665,Customer_665,customer_665@example.com,2023-04-24 22:48:39.686048,Silver,East
666,Customer_666,customer_666@example.com,2023-07-24 22:48:39.686049,Bronze,North
667,Customer_667,customer_667@example.com,2024-05-29 22:48:39.686050,Gold,South
668,Customer_668,customer_668@example.com,2024-05-02 22:48:39.686051,Bronze,North
669,Customer_669,customer_669@example.com,2025-04-18 22:48:39.686051,Bronze,South
670,Customer_670,customer_670@example.com,2024-10-16 22:48:39.686053,Bronze,South
671,Customer_671,customer_671@example.com,2024-05-29 22:48:39.686054,Bronze,West
672,Customer_672,customer_672@example.com,2024-03-03 22:48:39.686055,Silver,West
673,Customer_673,customer_673@example.com,2025-01-24 22:48:39.686055,Gold,South
674,Customer_674,customer_674@example.com,2023-01-21 22:48:39.686056,Silver,East
675,Customer_675,customer_675@example.com,2025-01-24 22:48:39.686057,Gold,South
676,Customer_676,customer_676@example.com,2024-10-08 22:48:39.686058,Bronze,East
677,Customer_677,customer_677@example.com,2022-11-17 22:48:39.686059,Bronze,North
678,Customer_678,customer_678@example.com,2023-07-01 22:48:39.686059,Bronze,North
679,Customer_679,customer_679@example.com,2023-02-08 22:48:39.686060,Bronze,North
680,Customer_680,customer_680@example.com,2024-04-15 22:48:39.686061,Bronze,North
681,Customer_681,customer_681@example.com,2024-08-02 22:48:39.686061,Gold,South
682,Customer_682,customer_682@example.com,2023-08-07 22:48:39.686062,Silver,North
683,Customer_683,customer_683@example.com,2024-10-25 22:48:39.686063,Bronze,East
684,Customer_684,customer_684@example.com,2023-02-13 22:48:39.686064,Bronze,South
685,Customer_685,customer_685@example.com,2024-04-24 22:48:39.686064,Silver,East
686,Customer_686,customer_686@example.com,2023-02-20 22:48:39.686065,Bronze,South
687,Customer_687,customer_687@example.com,2023-09-08 22:48:39.686066,Bronze,North
688,Customer_688,customer_688@example.com,2023-03-14 22:48:39.686067,Bronze,South
689,Customer_689,customer_689@example.com,2024-04-25 22:48:39.686067,Bronze,East
690,Customer_690,customer_690@example.com,2025-03-05 22:48:39.686068,Bronze,North
691,Customer_691,customer_691@example.com,2025-07-02 22:48:39.686069,Silver,South
692,Customer_692,customer_692@example.com,2025-03-01 22:48:39.686070,Silver,North
693,Customer_693,customer_693@example.com,2023-01-05 22:48:39.686070,Gold,South
694,Customer_694,customer_694@example.com,2025-05-19 22:48:39.686071,Silver,East
695,Customer_695,customer_695@example.com,2024-05-31 22:48:39.686072,Bronze,East
696,Customer_696,customer_696@example.com,2023-02-05 22:48:39.686073,Bronze,West
697,Customer_697,customer_697@example.com,2023-06-07 22:48:39.686073,Gold,East
698,Customer_698,customer_698@example.com,2024-02-08 22:48:39.686074,Silver,North
699,Customer_699,customer_699@example.com,2023-10-15 22:48:39.686075,Silver,East
700,Customer_700,customer_700@example.com,2025-04-07 22:48:39.686076,Gold,South
701,Customer_701,customer_701@example.com,2024-02-08 22:48:39.686076,Silver,East
702,Customer_702,customer_702@example.com,2023-01-25 22:48:39.686077,Silver,North
703,Customer_703,customer_703@example.com,2024-01-07 22:48:39.686078,Silver,West
704,Customer_704,customer_704@example.com,2022-11-30 22:48:39.686079,Silver,West
